snapshot_date,product_id,product_name,category,warehouse_id,region,quantity_on_hand,quantity_available,quantity_reserved,reorder_point,days_of_supply,status
2024-10-15,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-MI-01,Midwest,12,11,1,15,4.0,CRITICAL
2024-10-15,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-MI-01,Midwest,25,23,2,15,7.3,LOW
2024-10-15,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-MI-01,Midwest,13,12,1,15,3.3,CRITICAL
2024-10-15,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-MI-01,Midwest,86,77,9,15,27.6,NORMAL
2024-10-15,KM-91,KM 91 R,Multi-System,WH-MI-01,Midwest,18,16,2,12,7.6,LOW
2024-10-15,KM-111,KM 111 R,Multi-System,WH-MI-01,Midwest,55,51,4,12,20.1,NORMAL
2024-10-15,KM-131,KM 131 R,Multi-System,WH-MI-01,Midwest,15,13,2,12,5.6,CRITICAL
2024-10-15,KM-KMA 130,KMA 130 R,Multi-System,WH-MI-01,Midwest,23,20,3,12,9.7,LOW
2024-10-15,KM-KMA 135,KMA 135 R,Multi-System,WH-MI-01,Midwest,58,55,3,12,26.2,NORMAL
2024-10-15,ACC-AP 200,AP 200 Battery,Accessories,WH-MI-01,Midwest,286,255,31,100,13.8,LOW
2024-10-15,ACC-AP 300,AP 300 Battery,Accessories,WH-MI-01,Midwest,66,62,4,100,3.5,CRITICAL
2024-10-15,ACC-AP 500,AP 500 S Battery,Accessories,WH-MI-01,Midwest,251,222,29,100,12.4,LOW
2024-10-15,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-MI-01,Midwest,29,28,1,100,1.2,CRITICAL
2024-10-15,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-MI-01,Midwest,187,176,11,100,8.6,LOW
2024-10-15,MS-271,MS 271 Farm Boss,Chainsaws,WH-NY-01,Northeast,140,120,20,30,22.8,NORMAL
2024-10-15,MS-461,MS 461,Chainsaws,WH-NY-01,Northeast,14,13,1,30,2.5,CRITICAL
2024-10-15,MS-462,MS 462 C-M,Chainsaws,WH-NY-01,Northeast,22,19,3,30,3.1,CRITICAL
2024-10-15,MS-500i,MS 500i,Chainsaws,WH-NY-01,Northeast,19,18,1,30,2.6,CRITICAL
2024-10-15,MS-661,MS 661 C-M,Chainsaws,WH-NY-01,Northeast,115,99,16,30,17.7,NORMAL
2024-10-15,MS-881,MS 881,Chainsaws,WH-NY-01,Northeast,63,60,3,30,10.0,LOW
2024-10-15,FS-91,FS 91 R,Trimmers,WH-NY-01,Northeast,108,94,14,40,12.5,LOW
2024-10-15,FS-111,FS 111 R,Trimmers,WH-NY-01,Northeast,22,20,2,40,3.1,CRITICAL
2024-10-15,FS-131,FS 131 R,Trimmers,WH-NY-01,Northeast,25,23,2,40,2.4,CRITICAL
2024-10-15,FS-240,FS 240,Trimmers,WH-NY-01,Northeast,183,158,25,40,22.8,NORMAL
2024-10-15,FS-560,FS 560 C-EM,Trimmers,WH-NY-01,Northeast,141,127,14,40,18.5,NORMAL
2024-10-15,FS-FSA 135,FSA 135,Trimmers,WH-NY-01,Northeast,170,156,14,40,19.9,NORMAL
2024-10-15,BG-BR 430,BR 430,Blowers,WH-NY-01,Northeast,111,103,8,35,13.3,LOW
2024-10-15,BG-BR 600,BR 600,Blowers,WH-NY-01,Northeast,24,23,1,35,3.8,CRITICAL
2024-10-15,BG-BR 700,BR 700,Blowers,WH-NY-01,Northeast,180,164,16,35,25.2,NORMAL
2024-10-15,BG-BR 800,BR 800 C-E,Blowers,WH-NY-01,Northeast,112,96,16,35,14.6,NORMAL
2024-10-15,BG-BGA 200,BGA 200,Blowers,WH-NY-01,Northeast,11,10,1,35,1.6,CRITICAL
2024-10-15,HS-82,HS 82 R,Hedge Trimmers,WH-NY-01,Northeast,80,76,4,20,16.3,NORMAL
2024-10-15,HS-87,HS 87 R,Hedge Trimmers,WH-NY-01,Northeast,52,45,7,20,14.3,NORMAL
2024-10-15,HS-HL 91,HL 91 K,Hedge Trimmers,WH-NY-01,Northeast,18,17,1,20,4.2,CRITICAL
2024-10-15,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-NY-01,Northeast,37,33,4,20,8.5,LOW
2024-10-15,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-NY-01,Northeast,67,59,8,20,16.6,NORMAL
2024-10-15,RM-RM 756,RM 756 GC,Lawn Mowers,WH-NY-01,Northeast,4,4,0,15,1.0,CRITICAL
2024-10-15,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-NY-01,Northeast,8,8,0,15,2.0,CRITICAL
2024-10-15,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-NY-01,Northeast,13,12,1,15,4.3,CRITICAL
2024-10-15,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-NY-01,Northeast,12,11,1,15,2.9,CRITICAL
2024-10-15,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-NY-01,Northeast,70,61,9,15,20.2,NORMAL
2024-10-15,KM-91,KM 91 R,Multi-System,WH-NY-01,Northeast,62,55,7,12,22.7,NORMAL
2024-10-15,KM-111,KM 111 R,Multi-System,WH-NY-01,Northeast,62,57,5,12,26.0,NORMAL
2024-10-15,KM-131,KM 131 R,Multi-System,WH-NY-01,Northeast,12,11,1,12,4.1,CRITICAL
2024-10-15,KM-KMA 130,KMA 130 R,Multi-System,WH-NY-01,Northeast,14,14,0,12,4.6,CRITICAL
2024-10-15,KM-KMA 135,KMA 135 R,Multi-System,WH-NY-01,Northeast,28,25,3,12,12.0,LOW
2024-10-15,ACC-AP 200,AP 200 Battery,Accessories,WH-NY-01,Northeast,106,91,15,100,5.5,CRITICAL
2024-10-15,ACC-AP 300,AP 300 Battery,Accessories,WH-NY-01,Northeast,387,333,54,100,17.9,NORMAL
2024-10-15,ACC-AP 500,AP 500 S Battery,Accessories,WH-NY-01,Northeast,116,104,12,100,5.1,CRITICAL
2024-10-15,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-NY-01,Northeast,150,135,15,100,7.5,LOW
2024-10-15,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-NY-01,Northeast,294,257,37,100,16.6,NORMAL
2024-10-15,MS-271,MS 271 Farm Boss,Chainsaws,WH-PA-01,Northeast,89,79,10,30,16.0,NORMAL
2024-10-15,MS-461,MS 461,Chainsaws,WH-PA-01,Northeast,159,139,20,30,24.6,NORMAL
2024-10-15,MS-462,MS 462 C-M,Chainsaws,WH-PA-01,Northeast,42,37,5,30,7.3,LOW
2024-10-15,MS-500i,MS 500i,Chainsaws,WH-PA-01,Northeast,36,32,4,30,6.3,CRITICAL
2024-10-15,MS-661,MS 661 C-M,Chainsaws,WH-PA-01,Northeast,101,89,12,30,18.1,NORMAL
2024-10-15,MS-881,MS 881,Chainsaws,WH-PA-01,Northeast,156,145,11,30,24.2,NORMAL
2024-10-15,FS-91,FS 91 R,Trimmers,WH-PA-01,Northeast,135,117,18,40,17.0,NORMAL
2024-10-15,FS-111,FS 111 R,Trimmers,WH-PA-01,Northeast,6,6,0,40,0.6,CRITICAL
2024-10-15,FS-131,FS 131 R,Trimmers,WH-PA-01,Northeast,136,125,11,40,14.5,NORMAL
2024-10-15,FS-240,FS 240,Trimmers,WH-PA-01,Northeast,63,58,5,40,8.2,LOW
2024-10-15,FS-560,FS 560 C-EM,Trimmers,WH-PA-01,Northeast,192,172,20,40,24.5,NORMAL
2024-10-15,FS-FSA 135,FSA 135,Trimmers,WH-PA-01,Northeast,92,87,5,40,11.9,LOW
2024-10-15,BG-BR 430,BR 430,Blowers,WH-PA-01,Northeast,142,122,20,35,19.5,NORMAL
2024-10-15,BG-BR 600,BR 600,Blowers,WH-PA-01,Northeast,163,143,20,35,23.8,NORMAL
2024-10-15,BG-BR 700,BR 700,Blowers,WH-PA-01,Northeast,174,155,19,35,24.5,NORMAL
2024-10-15,BG-BR 800,BR 800 C-E,Blowers,WH-PA-01,Northeast,71,65,6,35,8.1,LOW
2024-10-15,BG-BGA 200,BGA 200,Blowers,WH-PA-01,Northeast,135,115,20,35,15.1,NORMAL
2024-10-15,HS-82,HS 82 R,Hedge Trimmers,WH-PA-01,Northeast,21,20,1,20,4.3,CRITICAL
2024-10-15,HS-87,HS 87 R,Hedge Trimmers,WH-PA-01,Northeast,92,86,6,20,21.7,NORMAL
2024-10-15,HS-HL 91,HL 91 K,Hedge Trimmers,WH-PA-01,Northeast,46,41,5,20,9.7,LOW
2024-10-15,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-PA-01,Northeast,79,70,9,20,17.9,NORMAL
2024-10-15,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-PA-01,Northeast,77,66,11,20,17.6,NORMAL
2024-10-15,RM-RM 756,RM 756 GC,Lawn Mowers,WH-PA-01,Northeast,22,21,1,15,6.4,CRITICAL
2024-10-15,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-PA-01,Northeast,59,54,5,15,17.5,NORMAL
2024-10-15,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-PA-01,Northeast,75,70,5,15,21.4,NORMAL
2024-10-15,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-PA-01,Northeast,35,31,4,15,11.4,LOW
2024-10-15,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-PA-01,Northeast,79,73,6,15,19.4,NORMAL
2024-10-15,KM-91,KM 91 R,Multi-System,WH-PA-01,Northeast,38,33,5,12,13.3,LOW
2024-10-15,KM-111,KM 111 R,Multi-System,WH-PA-01,Northeast,36,32,4,12,13.2,LOW
2024-10-15,KM-131,KM 131 R,Multi-System,WH-PA-01,Northeast,37,33,4,12,12.4,LOW
2024-10-15,KM-KMA 130,KMA 130 R,Multi-System,WH-PA-01,Northeast,52,46,6,12,24.5,NORMAL
2024-10-15,KM-KMA 135,KMA 135 R,Multi-System,WH-PA-01,Northeast,33,31,2,12,11.0,LOW
2024-10-15,ACC-AP 200,AP 200 Battery,Accessories,WH-PA-01,Northeast,158,147,11,100,9.1,LOW
2024-10-15,ACC-AP 300,AP 300 Battery,Accessories,WH-PA-01,Northeast,40,36,4,100,1.9,CRITICAL
2024-10-15,ACC-AP 500,AP 500 S Battery,Accessories,WH-PA-01,Northeast,385,358,27,100,14.9,NORMAL
2024-10-15,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-PA-01,Northeast,125,109,16,100,5.6,CRITICAL
2024-10-15,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-PA-01,Northeast,323,284,39,100,15.3,NORMAL
2024-10-15,MS-271,MS 271 Farm Boss,Chainsaws,WH-CA-01,West,83,73,10,30,12.4,LOW
2024-10-15,MS-461,MS 461,Chainsaws,WH-CA-01,West,61,57,4,30,10.4,LOW
2024-10-15,MS-462,MS 462 C-M,Chainsaws,WH-CA-01,West,139,127,12,30,19.2,NORMAL
2024-10-15,MS-500i,MS 500i,Chainsaws,WH-CA-01,West,79,74,5,30,12.3,LOW
2024-10-15,MS-661,MS 661 C-M,Chainsaws,WH-CA-01,West,152,143,9,30,26.0,NORMAL
2024-10-15,MS-881,MS 881,Chainsaws,WH-CA-01,West,92,87,5,30,16.2,NORMAL
2024-10-15,FS-91,FS 91 R,Trimmers,WH-CA-01,West,45,43,2,40,5.9,CRITICAL
2024-10-15,FS-111,FS 111 R,Trimmers,WH-CA-01,West,126,109,17,40,12.3,LOW
2024-10-15,FS-131,FS 131 R,Trimmers,WH-CA-01,West,190,172,18,40,22.4,NORMAL
2024-10-15,FS-240,FS 240,Trimmers,WH-CA-01,West,84,75,9,40,10.3,LOW
2024-10-15,FS-560,FS 560 C-EM,Trimmers,WH-CA-01,West,130,118,12,40,18.2,NORMAL
2024-10-15,FS-FSA 135,FSA 135,Trimmers,WH-CA-01,West,66,57,9,40,8.4,LOW
2024-10-15,BG-BR 430,BR 430,Blowers,WH-CA-01,West,90,79,11,35,10.2,LOW
2024-10-15,BG-BR 600,BR 600,Blowers,WH-CA-01,West,161,142,19,35,19.9,NORMAL
2024-10-15,BG-BR 700,BR 700,Blowers,WH-CA-01,West,126,115,11,35,18.2,NORMAL
2024-10-15,BG-BR 800,BR 800 C-E,Blowers,WH-CA-01,West,122,108,14,35,15.5,NORMAL
2024-10-15,BG-BGA 200,BGA 200,Blowers,WH-CA-01,West,194,168,26,35,31.1,NORMAL
2024-10-15,HS-82,HS 82 R,Hedge Trimmers,WH-CA-01,West,55,48,7,20,13.8,LOW
2024-10-15,HS-87,HS 87 R,Hedge Trimmers,WH-CA-01,West,58,52,6,20,11.5,LOW
2024-10-15,HS-HL 91,HL 91 K,Hedge Trimmers,WH-CA-01,West,11,10,1,20,2.1,CRITICAL
2024-10-15,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-CA-01,West,17,16,1,20,3.4,CRITICAL
2024-10-15,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-CA-01,West,11,10,1,20,2.9,CRITICAL
2024-10-15,RM-RM 756,RM 756 GC,Lawn Mowers,WH-CA-01,West,60,57,3,15,19.0,NORMAL
2024-10-15,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-CA-01,West,55,51,4,15,14.4,NORMAL
2024-10-15,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-CA-01,West,45,40,5,15,15.3,NORMAL
2024-10-15,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-CA-01,West,63,54,9,15,17.5,NORMAL
2024-10-15,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-CA-01,West,51,45,6,15,16.6,NORMAL
2024-10-15,KM-91,KM 91 R,Multi-System,WH-CA-01,West,1,1,0,12,0.4,CRITICAL
2024-10-15,KM-111,KM 111 R,Multi-System,WH-CA-01,West,43,40,3,12,17.1,NORMAL
2024-10-15,KM-131,KM 131 R,Multi-System,WH-CA-01,West,8,8,0,12,3.5,CRITICAL
2024-10-15,KM-KMA 130,KMA 130 R,Multi-System,WH-CA-01,West,16,16,0,12,6.3,CRITICAL
2024-10-15,KM-KMA 135,KMA 135 R,Multi-System,WH-CA-01,West,21,20,1,12,10.1,LOW
2024-10-15,ACC-AP 200,AP 200 Battery,Accessories,WH-CA-01,West,400,380,20,100,16.7,NORMAL
2024-10-15,ACC-AP 300,AP 300 Battery,Accessories,WH-CA-01,West,112,99,13,100,4.4,CRITICAL
2024-10-15,ACC-AP 500,AP 500 S Battery,Accessories,WH-CA-01,West,255,240,15,100,11.6,LOW
2024-10-15,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-CA-01,West,352,323,29,100,19.4,NORMAL
2024-10-15,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-CA-01,West,324,296,28,100,13.8,LOW
2024-10-15,MS-271,MS 271 Farm Boss,Chainsaws,WH-CA-02,West,57,49,8,30,10.1,LOW
2024-10-15,MS-461,MS 461,Chainsaws,WH-CA-02,West,148,128,20,30,19.1,NORMAL
2024-10-15,MS-462,MS 462 C-M,Chainsaws,WH-CA-02,West,64,59,5,30,11.8,LOW
2024-10-15,MS-500i,MS 500i,Chainsaws,WH-CA-02,West,68,61,7,30,9.0,LOW
2024-10-15,MS-661,MS 661 C-M,Chainsaws,WH-CA-02,West,127,117,10,30,17.9,NORMAL
2024-10-15,MS-881,MS 881,Chainsaws,WH-CA-02,West,154,142,12,30,29.6,NORMAL
2024-10-15,FS-91,FS 91 R,Trimmers,WH-CA-02,West,85,76,9,40,8.5,LOW
2024-10-15,FS-111,FS 111 R,Trimmers,WH-CA-02,West,175,163,12,40,24.9,NORMAL
2024-10-15,FS-131,FS 131 R,Trimmers,WH-CA-02,West,67,58,9,40,9.4,LOW
2024-10-15,FS-240,FS 240,Trimmers,WH-CA-02,West,193,175,18,40,22.7,NORMAL
2024-10-15,FS-560,FS 560 C-EM,Trimmers,WH-CA-02,West,129,116,13,40,17.7,NORMAL
2024-10-15,FS-FSA 135,FSA 135,Trimmers,WH-CA-02,West,151,132,19,40,19.4,NORMAL
2024-10-15,BG-BR 430,BR 430,Blowers,WH-CA-02,West,125,114,11,35,14.9,NORMAL
2024-10-15,BG-BR 600,BR 600,Blowers,WH-CA-02,West,180,158,22,35,22.7,NORMAL
2024-10-15,BG-BR 700,BR 700,Blowers,WH-CA-02,West,175,164,11,35,26.1,NORMAL
2024-10-15,BG-BR 800,BR 800 C-E,Blowers,WH-CA-02,West,104,98,6,35,11.7,LOW
2024-10-15,BG-BGA 200,BGA 200,Blowers,WH-CA-02,West,178,159,19,35,27.8,NORMAL
2024-10-15,HS-82,HS 82 R,Hedge Trimmers,WH-CA-02,West,38,35,3,20,9.3,LOW
2024-10-15,HS-87,HS 87 R,Hedge Trimmers,WH-CA-02,West,77,73,4,20,20.9,NORMAL
2024-10-15,HS-HL 91,HL 91 K,Hedge Trimmers,WH-CA-02,West,87,78,9,20,22.1,NORMAL
2024-10-15,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-CA-02,West,20,19,1,20,3.9,CRITICAL
2024-10-15,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-CA-02,West,79,73,6,20,19.4,NORMAL
2024-10-15,RM-RM 756,RM 756 GC,Lawn Mowers,WH-CA-02,West,57,54,3,15,15.7,NORMAL
2024-10-15,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-CA-02,West,40,36,4,15,12.0,LOW
2024-10-15,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-CA-02,West,73,68,5,15,23.7,NORMAL
2024-10-15,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-CA-02,West,11,10,1,15,3.0,CRITICAL
2024-10-15,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-CA-02,West,28,26,2,15,9.2,LOW
2024-10-15,KM-91,KM 91 R,Multi-System,WH-CA-02,West,51,44,7,12,17.1,NORMAL
2024-10-15,KM-111,KM 111 R,Multi-System,WH-CA-02,West,6,6,0,12,2.0,CRITICAL
2024-10-15,KM-131,KM 131 R,Multi-System,WH-CA-02,West,39,36,3,12,14.1,NORMAL
2024-10-15,KM-KMA 130,KMA 130 R,Multi-System,WH-CA-02,West,11,11,0,12,4.5,CRITICAL
2024-10-15,KM-KMA 135,KMA 135 R,Multi-System,WH-CA-02,West,54,50,4,12,21.5,NORMAL
2024-10-15,ACC-AP 200,AP 200 Battery,Accessories,WH-CA-02,West,204,186,18,100,8.1,LOW
2024-10-15,ACC-AP 300,AP 300 Battery,Accessories,WH-CA-02,West,526,493,33,100,26.3,NORMAL
2024-10-15,ACC-AP 500,AP 500 S Battery,Accessories,WH-CA-02,West,418,359,59,100,16.2,NORMAL
2024-10-15,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-CA-02,West,71,68,3,100,3.8,CRITICAL
2024-10-15,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-CA-02,West,446,392,54,100,22.2,NORMAL
2024-10-15,MS-271,MS 271 Farm Boss,Chainsaws,WH-WA-01,West,100,90,10,30,18.9,NORMAL
2024-10-15,MS-461,MS 461,Chainsaws,WH-WA-01,West,99,88,11,30,15.6,NORMAL
2024-10-15,MS-462,MS 462 C-M,Chainsaws,WH-WA-01,West,144,127,17,30,19.9,NORMAL
2024-10-15,MS-500i,MS 500i,Chainsaws,WH-WA-01,West,31,29,2,30,5.3,CRITICAL
2024-10-15,MS-661,MS 661 C-M,Chainsaws,WH-WA-01,West,52,48,4,30,8.1,LOW
2024-10-15,MS-881,MS 881,Chainsaws,WH-WA-01,West,156,146,10,30,30.0,NORMAL
2024-10-15,FS-91,FS 91 R,Trimmers,WH-WA-01,West,95,83,12,40,11.0,LOW
2024-10-15,FS-111,FS 111 R,Trimmers,WH-WA-01,West,21,20,1,40,2.8,CRITICAL
2024-10-15,FS-131,FS 131 R,Trimmers,WH-WA-01,West,173,152,21,40,24.8,NORMAL
2024-10-15,FS-240,FS 240,Trimmers,WH-WA-01,West,137,118,19,40,16.9,NORMAL
2024-10-15,FS-560,FS 560 C-EM,Trimmers,WH-WA-01,West,207,190,17,40,21.9,NORMAL
2024-10-15,FS-FSA 135,FSA 135,Trimmers,WH-WA-01,West,55,51,4,40,5.6,CRITICAL
2024-10-15,BG-BR 430,BR 430,Blowers,WH-WA-01,West,108,99,9,35,13.6,LOW
2024-10-15,BG-BR 600,BR 600,Blowers,WH-WA-01,West,131,124,7,35,16.7,NORMAL
2024-10-15,BG-BR 700,BR 700,Blowers,WH-WA-01,West,116,108,8,35,12.6,LOW
2024-10-15,BG-BR 800,BR 800 C-E,Blowers,WH-WA-01,West,34,33,1,35,5.2,CRITICAL
2024-10-15,BG-BGA 200,BGA 200,Blowers,WH-WA-01,West,166,151,15,35,25.0,NORMAL
2024-10-15,HS-82,HS 82 R,Hedge Trimmers,WH-WA-01,West,14,13,1,20,3.1,CRITICAL
2024-10-15,HS-87,HS 87 R,Hedge Trimmers,WH-WA-01,West,9,8,1,20,1.9,CRITICAL
2024-10-15,HS-HL 91,HL 91 K,Hedge Trimmers,WH-WA-01,West,61,58,3,20,14.7,NORMAL
2024-10-15,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-WA-01,West,32,28,4,20,8.8,LOW
2024-10-15,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-WA-01,West,89,77,12,20,18.7,NORMAL
2024-10-15,RM-RM 756,RM 756 GC,Lawn Mowers,WH-WA-01,West,76,72,4,15,22.8,NORMAL
2024-10-15,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-WA-01,West,70,60,10,15,23.8,NORMAL
2024-10-15,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-WA-01,West,39,34,5,15,11.7,LOW
2024-10-15,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-WA-01,West,43,40,3,15,13.2,LOW
2024-10-15,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-WA-01,West,70,62,8,15,19.2,NORMAL
